datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,conditions,month,day_of_week,year,flood_risk
2018-01-09,22.8,15.4,18.4,22.8,15.4,18.4,10.7,62.3,0.0,0,0.0,none,52.6,35.3,188.9,1015.3,51.6,10.0,289.8,25.0,8,0.75,Partially cloudy,1,1,2018,0
2018-01-10,25.6,11.5,19.2,25.6,11.5,19.2,10.8,61.7,0.0,0,0.0,none,38.5,19.3,186.0,1016.8,49.1,10.0,360.9,31.1,10,0.76,Partially cloudy,1,2,2018,0
2018-01-11,34.1,11.7,24.4,31.7,11.7,23.6,10.6,52.1,0.0,0,0.0,none,32.4,22.3,14.1,1011.6,50.3,10.0,346.4,29.9,10,0.8,Partially cloudy,1,3,2018,0
2018-01-12,29.0,17.3,23.9,29.9,17.3,24.0,15.6,63.4,3.633,100,12.5,rain,49.7,38.9,335.4,1004.6,90.8,10.0,77.6,6.6,3,0.83,"Rain, Overcast",1,4,2018,0
2018-01-13,20.9,11.9,16.0,20.9,11.9,16.0,12.4,81.9,12.462,100,12.5,rain,53.3,27.7,265.4,1005.0,79.6,10.0,243.8,20.9,9,0.86,"Rain, Partially cloudy",1,5,2018,0
2018-01-14,20.0,9.6,15.0,20.0,7.7,14.9,9.0,71.2,6.65,100,12.5,rain,53.3,31.7,193.9,1016.6,58.6,10.0,277.0,23.9,8,0.9,"Rain, Partially cloudy",1,6,2018,0
2018-01-15,20.7,14.1,17.2,20.7,14.1,17.2,12.4,74.3,0.347,100,8.33,rain,52.2,31.7,205.8,1020.2,89.6,10.0,167.8,14.6,4,0.93,"Rain, Partially cloudy",1,0,2018,0
2018-01-16,26.1,10.6,18.8,26.1,10.6,18.8,10.6,63.7,0.0,0,0.0,none,37.8,29.5,160.4,1020.9,15.6,10.0,374.6,32.3,10,0.96,Clear,1,1,2018,0
2018-01-17,30.8,10.0,20.8,29.2,9.3,20.4,10.4,58.7,0.0,0,0.0,none,24.1,24.1,216.8,1017.1,14.5,10.0,366.7,31.6,10,0.0,Clear,1,2,2018,0
2018-01-18,38.7,13.0,28.0,35.7,13.0,26.5,5.2,35.0,0.0,0,0.0,none,47.2,33.5,359.0,1013.1,0.4,10.0,375.7,32.3,10,0.03,Clear,1,3,2018,0
2018-01-19,40.5,21.1,30.1,37.3,21.1,28.8,5.2,26.0,0.0,0,0.0,none,46.8,35.3,346.2,1010.8,1.4,10.0,375.9,32.5,10,0.07,Clear,1,4,2018,0
2018-01-20,27.3,18.9,22.4,28.3,18.9,22.5,18.3,78.9,0.0,0,0.0,none,39.2,23.3,215.9,1013.2,65.9,10.0,282.9,24.4,9,0.1,Partially cloudy,1,5,2018,0
2018-01-21,29.3,20.1,24.4,29.9,20.1,24.6,18.0,70.2,0.0,0,0.0,none,34.2,24.1,204.4,1008.5,59.9,10.0,262.0,22.6,9,0.14,Partially cloudy,1,6,2018,0
2018-01-22,28.5,19.1,22.2,29.3,19.1,22.3,17.7,77.7,0.0,0,0.0,none,47.2,31.7,190.0,1008.3,50.8,9.6,305.7,26.4,8,0.17,Partially cloudy,1,0,2018,0
2018-01-23,25.7,17.0,20.4,25.7,17.0,20.4,13.0,63.6,0.0,0,0.0,none,47.2,29.5,170.7,1010.8,45.6,10.0,350.6,30.3,10,0.21,Partially cloudy,1,1,2018,0
2018-01-24,25.1,12.8,19.3,25.1,12.8,19.3,13.3,70.3,0.0,0,0.0,none,47.2,27.7,173.5,1010.0,25.8,10.0,309.0,26.8,9,0.24,Partially cloudy,1,2,2018,0
2018-01-25,30.8,15.5,22.0,31.1,15.5,22.2,16.6,73.8,0.0,0,0.0,none,40.3,29.0,189.9,1008.8,40.3,9.9,299.9,26.0,10,0.25,Partially cloudy,1,3,2018,0
2018-01-26,30.6,19.8,23.3,32.4,19.8,23.7,20.5,86.3,5.567,100,8.33,rain,44.6,27.7,201.5,1009.8,77.0,8.2,250.5,21.5,9,0.31,"Rain, Partially cloudy",1,4,2018,0
2018-01-27,33.2,20.9,26.2,35.3,20.9,27.1,20.7,75.2,3.256,100,8.33,rain,32.4,22.6,158.0,1009.0,51.5,8.1,291.3,25.3,10,0.34,"Rain, Partially cloudy",1,5,2018,0
2018-01-28,39.1,22.1,30.4,39.3,22.1,30.8,18.4,55.3,0.0,0,0.0,none,47.9,29.5,9.8,1006.5,4.0,10.0,320.3,27.6,10,0.38,Clear,1,6,2018,0
2018-01-29,32.9,19.1,27.1,33.6,19.1,27.6,18.4,62.6,11.343,100,4.17,rain,61.2,35.3,0.0,1006.3,56.6,9.3,210.9,18.3,7,0.41,"Rain, Partially cloudy",1,0,2018,0
2018-01-30,20.0,15.0,17.3,20.0,15.0,17.3,12.0,73.6,19.299,100,4.17,rain,57.2,35.3,190.5,1011.3,91.2,9.6,144.0,12.4,5,0.45,"Rain, Overcast",1,1,2018,0
2018-01-31,19.1,13.7,15.8,19.1,13.7,15.8,6.9,56.4,0.0,0,0.0,none,61.2,35.3,188.6,1014.6,91.4,10.0,176.7,15.1,6,0.48,Overcast,1,2,2018,0
2018-02-01,22.2,9.0,16.1,22.2,8.3,16.1,7.2,57.2,0.0,0,0.0,none,56.2,38.9,164.7,1015.9,9.4,10.0,350.8,30.2,10,0.5,Clear,2,3,2018,0
2018-02-02,23.4,10.7,18.1,23.4,10.7,18.1,11.4,67.4,0.0,0,0.0,none,49.7,27.7,173.4,1017.9,10.8,10.0,329.1,28.3,10,0.55,Clear,2,4,2018,0
2018-02-03,27.4,12.4,20.8,27.0,12.4,20.7,12.3,61.8,0.0,0,0.0,none,37.1,31.7,155.1,1020.2,8.1,10.0,278.5,24.0,9,0.58,Clear,2,5,2018,0
2018-02-04,28.0,12.1,20.6,27.2,12.1,20.5,12.9,66.4,0.0,0,0.0,none,38.2,24.1,207.5,1021.9,0.6,10.0,352.8,30.3,10,0.61,Clear,2,6,2018,0
2018-02-05,27.9,16.1,21.0,27.6,16.1,21.0,15.6,74.4,0.0,0,0.0,none,38.2,25.9,184.8,1019.1,46.7,10.0,325.3,28.2,10,0.65,Partially cloudy,2,0,2018,0
2018-02-06,30.9,15.8,23.0,29.5,15.8,22.7,14.2,63.9,0.0,0,0.0,none,33.8,24.1,208.6,1015.9,34.8,10.0,331.8,28.7,10,0.68,Partially cloudy,2,1,2018,0
2018-02-07,37.1,15.6,26.7,34.6,15.6,25.9,12.6,53.6,0.0,0,0.0,none,39.6,27.7,351.5,1013.1,25.7,10.0,336.4,29.1,10,0.71,Partially cloudy,2,2,2018,0
2018-02-08,29.1,18.4,23.6,29.5,18.4,23.6,16.5,66.3,0.0,0,0.0,none,42.8,25.9,192.3,1013.4,51.6,10.0,241.5,20.9,9,0.75,Partially cloudy,2,3,2018,0
2018-02-09,26.5,19.5,22.1,26.5,19.5,22.1,18.4,81.2,0.0,0,0.0,none,29.2,20.5,182.0,1014.0,57.0,10.0,216.6,18.8,8,0.78,Partially cloudy,2,4,2018,0
2018-02-10,30.1,16.6,22.9,29.5,16.6,22.9,16.2,69.5,0.459,100,8.33,rain,54.4,37.1,353.9,1006.1,49.6,10.0,202.7,17.4,6,0.81,"Rain, Partially cloudy",2,5,2018,0
2018-02-11,21.1,13.9,17.9,21.1,13.9,17.9,11.1,66.2,0.0,0,0.0,none,46.8,27.2,208.8,1008.4,70.0,10.0,223.0,19.1,7,0.84,Partially cloudy,2,6,2018,0
2018-02-12,22.6,14.8,18.4,22.6,14.8,18.4,7.9,51.5,0.0,0,0.0,none,37.1,25.9,204.6,1010.6,66.7,10.0,241.5,20.8,7,0.87,Partially cloudy,2,0,2018,0
2018-02-13,29.1,10.5,20.3,27.7,10.5,20.1,9.5,57.5,0.0,0,0.0,none,21.6,18.4,347.8,1010.2,42.1,10.0,305.1,26.4,9,0.91,Partially cloudy,2,1,2018,0
2018-02-14,24.1,15.2,20.5,24.1,15.2,20.5,4.5,36.7,0.0,0,0.0,none,72.4,47.5,275.0,1007.7,42.2,9.9,267.1,23.2,9,0.94,Partially cloudy,2,2,2018,0
2018-02-15,23.5,9.1,17.3,23.5,7.8,17.2,6.6,52.5,0.0,0,0.0,none,42.8,27.7,275.9,1012.9,51.3,10.0,216.0,18.8,7,0.97,Partially cloudy,2,3,2018,0
2018-02-16,22.8,14.1,18.1,22.8,14.1,18.1,10.5,63.9,0.0,0,0.0,none,41.0,25.9,214.7,1013.4,48.3,10.0,296.5,25.6,9,0.0,Partially cloudy,2,4,2018,0
2018-02-17,27.0,8.7,17.9,26.6,8.5,17.9,10.5,66.0,0.0,0,0.0,none,46.4,31.7,174.0,1012.3,19.8,10.0,323.2,28.0,10,0.04,Clear,2,5,2018,0
2018-02-18,26.0,11.0,18.7,26.0,11.0,18.7,13.3,73.3,0.0,0,0.0,none,46.1,25.9,199.9,1012.6,64.8,10.0,262.0,22.8,9,0.08,Partially cloudy,2,6,2018,0
2018-02-19,26.7,17.1,20.4,26.9,17.1,20.4,15.3,75.0,0.66,100,4.17,rain,59.0,42.5,145.6,1014.6,59.4,10.0,151.8,13.1,5,0.11,"Rain, Partially cloudy",2,0,2018,0
2018-02-20,29.1,12.0,20.5,27.7,12.0,20.3,11.0,59.2,0.0,0,0.0,none,37.8,24.1,156.8,1016.4,0.9,10.0,319.9,27.8,10,0.15,Clear,2,1,2018,0
2018-02-21,28.9,14.4,21.8,27.8,14.4,21.6,10.0,50.7,0.0,0,0.0,none,49.3,29.5,5.9,1014.2,62.7,10.0,184.8,16.0,6,0.18,Partially cloudy,2,2,2018,0
2018-02-22,30.1,18.8,24.1,29.2,18.8,23.9,13.5,53.7,0.0,0,0.0,none,22.7,18.4,333.1,1013.2,91.3,10.0,72.3,6.3,2,0.22,Overcast,2,3,2018,0
2018-02-23,34.1,20.3,26.1,32.3,20.3,25.4,14.7,57.6,0.513,100,12.5,rain,56.5,35.3,15.4,1008.5,71.1,10.0,176.8,15.1,6,0.25,"Rain, Partially cloudy",2,4,2018,0
2018-02-24,31.7,17.9,24.7,31.5,17.9,24.3,12.9,52.9,0.433,100,8.33,rain,61.9,29.5,312.9,1004.3,80.2,10.0,177.8,15.6,7,0.29,"Rain, Partially cloudy",2,5,2018,0
2018-02-25,19.1,15.4,17.0,19.1,15.4,17.0,8.9,59.7,0.0,0,0.0,none,53.3,35.3,167.8,1011.7,86.2,10.0,198.4,17.0,7,0.32,Partially cloudy,2,6,2018,0
2018-02-26,27.2,12.6,19.6,26.6,12.6,19.6,10.7,60.1,0.0,0,0.0,none,36.4,24.1,175.5,1014.7,7.3,10.0,281.4,24.5,9,0.36,Clear,2,0,2018,0
2018-02-27,31.1,10.9,22.5,29.2,10.9,21.9,9.8,52.6,0.0,0,0.0,none,46.1,33.5,1.4,1013.3,6.6,10.0,304.8,26.4,9,0.39,Clear,2,1,2018,0
2018-02-28,31.4,17.1,23.6,29.3,17.1,23.1,7.4,40.2,0.0,0,0.0,none,65.9,42.5,312.8,1006.9,32.3,10.0,283.6,24.6,9,0.43,Partially cloudy,2,2,2018,0
2018-03-01,20.5,15.4,17.6,20.5,15.4,17.6,13.5,77.8,0.0,0,0.0,none,46.8,27.7,200.8,1016.0,78.9,9.9,141.9,12.2,6,0.46,Partially cloudy,3,3,2018,0
2018-03-02,24.3,13.4,18.7,24.3,13.4,18.7,13.0,72.0,0.113,100,4.17,rain,27.0,14.2,164.5,1013.5,50.9,10.0,251.5,21.8,8,0.5,"Rain, Partially cloudy",3,4,2018,0
2018-03-03,32.1,11.0,20.6,29.8,11.0,20.2,11.8,67.0,0.0,0,0.0,none,63.7,33.5,221.5,1009.1,18.1,10.0,277.6,24.0,9,0.53,Clear,3,5,2018,0
2018-03-04,22.1,14.0,17.6,22.1,14.0,17.6,10.0,64.0,0.0,0,0.0,none,43.2,27.7,194.1,1015.1,62.1,10.0,228.4,19.8,8,0.56,Partially cloudy,3,6,2018,0
2018-03-05,20.6,10.8,16.9,20.6,10.8,16.9,7.7,55.6,0.0,0,0.0,none,51.5,31.7,173.1,1019.1,75.2,10.0,190.7,16.6,6,0.6,Partially cloudy,3,0,2018,0
2018-03-06,26.2,11.9,18.6,26.2,11.9,18.6,8.8,58.0,0.0,0,0.0,none,32.4,22.9,158.6,1023.0,8.1,10.0,291.5,25.0,9,0.63,Clear,3,1,2018,0
2018-03-07,29.1,10.6,20.8,27.7,10.6,20.5,9.7,56.3,0.0,0,0.0,none,31.3,24.1,149.8,1023.9,0.0,10.0,286.8,25.0,9,0.66,Clear,3,2,2018,0
2018-03-08,30.7,11.1,22.0,28.8,11.1,21.5,9.0,51.3,0.0,0,0.0,none,33.5,24.1,154.0,1023.4,0.2,10.0,285.7,24.6,9,0.69,Clear,3,3,2018,0
2018-03-09,30.9,11.8,21.6,29.0,11.8,21.2,10.2,55.4,0.0,0,0.0,none,32.0,20.5,220.5,1024.1,0.0,10.0,286.2,24.8,9,0.75,Clear,3,4,2018,0
2018-03-10,35.1,11.9,24.1,32.4,11.9,23.1,6.9,45.8,0.0,0,0.0,none,27.7,20.1,9.0,1022.4,0.4,10.0,280.0,24.2,9,0.76,Clear,3,5,2018,0
2018-03-11,25.2,16.0,20.2,25.2,16.0,20.2,10.4,54.9,0.0,0,0.0,none,50.4,29.5,201.8,1021.9,37.2,10.0,251.6,21.7,8,0.79,Partially cloudy,3,6,2018,0
2018-03-12,20.9,15.1,17.3,20.9,15.1,17.3,9.0,58.6,0.0,0,0.0,none,50.0,29.5,190.9,1022.5,92.7,10.0,164.6,14.1,6,0.82,Overcast,3,0,2018,0
2018-03-13,20.9,13.7,17.2,20.9,13.7,17.2,11.0,69.0,0.0,0,0.0,none,43.9,29.5,186.2,1021.8,67.6,10.0,180.3,15.5,6,0.85,Partially cloudy,3,1,2018,0
2018-03-14,22.8,11.4,16.6,22.8,11.4,16.6,10.6,70.0,0.0,0,0.0,none,36.4,20.6,194.1,1018.4,52.6,10.0,228.3,19.7,8,0.89,Partially cloudy,3,2,2018,0
2018-03-15,21.8,12.5,16.9,21.8,12.5,16.9,10.5,67.2,0.0,0,0.0,none,36.0,22.3,182.3,1015.1,69.4,10.0,166.4,14.6,6,0.92,Partially cloudy,3,3,2018,0
2018-03-16,25.0,9.6,17.4,25.0,9.6,17.4,11.5,72.0,0.0,0,0.0,none,24.1,18.4,253.6,1014.2,60.7,10.0,217.8,19.0,8,0.95,Partially cloudy,3,4,2018,0
2018-03-17,32.1,18.7,25.8,29.9,18.7,25.0,6.0,30.0,0.0,0,0.0,none,71.6,39.6,0.2,1009.8,52.4,10.0,198.7,17.1,7,0.98,Partially cloudy,3,5,2018,0
2018-03-18,29.1,13.1,22.9,27.5,13.1,22.5,2.8,28.1,0.433,100,4.17,rain,71.6,42.7,293.3,1007.1,44.5,10.0,199.0,17.2,8,0.0,"Rain, Partially cloudy",3,6,2018,0
2018-03-19,27.2,9.1,18.2,26.5,7.8,17.9,5.8,46.7,0.0,0,0.0,none,45.0,27.7,298.9,1014.9,23.6,10.0,201.7,17.6,7,0.05,Partially cloudy,3,0,2018,0
2018-03-20,17.8,14.0,15.9,17.8,14.0,15.9,8.7,63.5,0.173,100,4.17,rain,50.0,33.5,178.0,1025.3,92.8,10.0,139.0,11.8,5,0.09,"Rain, Overcast",3,1,2018,0
2018-03-21,25.7,8.8,17.1,25.7,8.3,17.0,6.8,53.0,0.0,0,0.0,none,47.9,27.7,143.2,1026.5,23.1,10.0,206.5,17.9,7,0.12,Partially cloudy,3,2,2018,0
2018-03-22,28.1,9.2,18.9,26.9,9.2,18.8,7.8,53.6,0.0,0,0.0,none,28.1,22.6,117.6,1023.8,22.6,10.0,236.3,20.5,8,0.16,Partially cloudy,3,3,2018,0
2018-03-23,30.1,14.0,21.6,28.3,14.0,21.3,8.1,45.3,0.0,0,0.0,none,44.6,27.7,4.4,1019.4,29.9,10.0,241.4,20.9,8,0.2,Partially cloudy,3,4,2018,0
2018-03-24,24.1,17.1,20.3,24.1,17.1,20.3,14.5,71.8,21.484,100,8.33,rain,49.7,25.9,7.0,1011.6,76.2,10.0,86.2,7.4,4,0.23,"Rain, Partially cloudy",3,5,2018,0
2018-03-25,25.4,11.4,20.6,25.4,11.4,20.6,11.3,59.0,1.753,100,8.33,rain,73.8,37.1,315.5,1000.7,74.8,10.0,176.0,15.2,7,0.25,"Rain, Partially cloudy",3,6,2018,0
2018-03-26,18.1,9.3,13.3,18.1,6.6,13.1,7.0,66.2,6.958,100,8.33,rain,59.4,38.9,278.0,1008.9,62.2,10.0,130.6,11.0,4,0.3,"Rain, Partially cloudy",3,0,2018,0
2018-03-27,22.1,7.7,15.0,22.1,6.5,14.6,6.5,62.3,0.606,100,8.33,rain,36.4,25.9,2.3,1015.2,54.7,10.0,203.1,17.7,8,0.34,"Rain, Partially cloudy",3,1,2018,0
2018-03-28,30.1,17.1,21.5,28.3,17.1,21.2,7.1,44.6,0.0,0,0.0,none,55.4,38.9,346.9,1013.2,40.1,10.0,237.9,20.4,8,0.38,Partially cloudy,3,2,2018,0
2018-03-29,23.0,15.1,18.2,23.0,15.1,18.2,13.5,76.2,0.0,0,0.0,none,34.9,18.4,186.3,1015.8,56.4,10.0,178.4,15.5,7,0.41,Partially cloudy,3,3,2018,0
2018-03-30,23.1,10.1,16.5,23.1,10.1,16.5,11.4,74.4,0.0,0,0.0,none,35.6,21.6,219.6,1016.4,43.7,10.0,183.3,15.9,6,0.45,Partially cloudy,3,4,2018,0
2018-03-31,23.4,10.4,16.6,23.4,10.4,16.6,9.7,66.3,0.0,0,0.0,none,28.1,22.3,196.3,1017.4,42.5,10.0,223.9,19.2,8,0.5,Partially cloudy,3,5,2018,0
2018-04-01,27.1,10.4,17.8,26.2,10.4,17.8,9.6,66.6,0.0,0,0.0,none,36.4,26.9,330.6,1013.3,54.8,10.0,165.1,14.9,6,0.52,Partially cloudy,4,6,2018,0
2018-04-02,21.1,12.9,16.6,21.1,12.9,16.6,10.8,71.7,0.0,0,0.0,none,38.2,22.3,218.5,1018.0,72.6,10.0,154.8,13.3,6,0.55,Partially cloudy,4,0,2018,0
2018-04-03,20.2,12.0,15.7,20.2,12.0,15.7,10.7,74.4,0.0,0,0.0,none,31.3,20.5,197.6,1022.4,53.1,10.0,157.0,13.6,6,0.58,Partially cloudy,4,1,2018,0
2018-04-04,23.1,11.6,16.4,23.1,11.6,16.4,10.7,71.9,0.0,0,0.0,none,35.3,20.5,185.0,1019.7,32.1,10.0,218.1,18.8,7,0.61,Partially cloudy,4,2,2018,0
2018-04-05,19.7,11.8,15.4,19.7,11.8,15.4,12.2,82.4,0.0,0,0.0,none,36.4,20.5,192.7,1016.5,70.6,10.0,182.8,15.8,7,0.65,Partially cloudy,4,3,2018,0
2018-04-06,20.6,10.9,16.1,20.6,10.9,16.1,10.8,71.4,0.0,0,0.0,none,33.8,22.3,210.5,1019.5,78.8,10.0,158.0,13.6,6,0.68,Partially cloudy,4,4,2018,0
2018-04-07,22.5,7.3,14.5,22.5,6.2,14.4,8.8,72.7,0.0,0,0.0,none,24.1,18.4,257.6,1020.1,39.7,10.0,197.6,17.0,7,0.71,Partially cloudy,4,5,2018,0
2018-04-08,30.1,8.7,20.0,28.2,7.9,19.6,6.6,50.0,0.0,0,0.0,none,51.8,29.5,354.9,1016.1,54.9,10.0,204.6,17.5,7,0.75,Partially cloudy,4,6,2018,0
2018-04-09,23.9,12.8,18.3,23.9,12.8,18.3,12.8,72.2,0.0,0,0.0,none,27.4,14.8,224.6,1017.8,38.1,10.0,190.8,16.5,7,0.78,Partially cloudy,4,0,2018,0
2018-04-10,28.3,12.8,23.0,27.3,12.8,22.8,9.3,46.5,0.087,100,4.17,rain,49.3,29.5,10.0,1014.8,70.5,10.0,131.5,11.3,6,0.81,"Rain, Partially cloudy",4,1,2018,0
2018-04-11,25.7,15.1,19.4,25.7,15.1,19.4,14.7,75.7,0.0,0,0.0,none,34.9,22.3,202.8,1015.0,50.5,10.0,191.4,16.5,7,0.84,Partially cloudy,4,2,2018,0
2018-04-12,27.5,12.5,21.5,26.4,12.5,21.4,9.6,52.4,0.0,0,0.0,none,60.8,26.6,292.3,1008.8,41.2,10.0,135.8,11.7,5,0.87,Partially cloudy,4,3,2018,0
2018-04-13,26.3,8.7,18.3,26.3,7.9,18.2,7.4,56.3,0.0,0,0.0,none,54.0,33.5,346.0,1005.9,12.7,10.0,198.0,17.2,7,0.9,Clear,4,4,2018,0
2018-04-14,18.2,9.1,13.3,18.2,6.1,13.1,6.6,65.0,3.555,100,12.5,rain,85.7,51.8,322.1,998.9,71.3,9.7,67.0,5.8,4,0.94,"Rain, Partially cloudy",4,5,2018,0
2018-04-15,18.1,11.5,14.9,18.1,11.5,14.9,11.0,78.3,1.027,100,12.5,rain,56.5,33.5,306.8,1003.9,94.5,9.6,44.2,3.9,2,0.97,"Rain, Overcast",4,6,2018,0
2018-04-16,21.1,13.1,16.7,21.1,13.1,16.7,11.5,71.9,0.546,100,8.33,rain,54.0,44.6,271.7,1012.7,92.0,10.0,63.0,5.5,2,0.0,"Rain, Overcast",4,0,2018,0
2018-04-17,16.6,7.6,13.0,16.6,7.6,13.0,5.7,62.2,0.26,100,8.33,rain,36.4,20.6,197.9,1024.1,73.8,10.0,105.2,9.0,4,0.04,"Rain, Partially cloudy",4,1,2018,0
2018-04-18,23.7,2.3,12.1,23.7,2.3,12.1,6.9,74.7,0.087,100,4.17,rain,25.9,17.2,311.8,1021.6,31.9,10.0,183.9,15.9,6,0.07,"Rain, Partially cloudy",4,2,2018,0
2018-04-19,23.1,9.1,14.9,23.1,9.1,14.9,8.8,72.3,0.0,0,0.0,none,24.8,14.9,226.5,1018.7,38.8,10.0,155.3,13.3,6,0.11,Partially cloudy,4,3,2018,0
2018-04-20,22.1,6.6,13.3,22.1,6.1,13.0,9.5,81.6,0.087,100,4.17,rain,23.0,14.8,240.9,1021.0,27.4,9.8,167.9,14.6,7,0.14,"Rain, Partially cloudy",4,4,2018,0
2018-04-21,23.8,9.6,14.6,23.8,8.7,14.6,11.5,84.9,0.0,0,0.0,none,17.3,16.6,302.8,1020.9,64.8,9.1,165.0,14.2,7,0.18,Partially cloudy,4,5,2018,0
2018-04-22,22.6,7.9,14.2,22.6,7.2,14.1,11.3,85.7,0.0,0,0.0,none,20.5,16.6,264.2,1021.3,24.9,10.0,169.7,14.6,7,0.21,Partially cloudy,4,6,2018,0
2018-04-23,28.1,9.7,17.6,26.9,9.7,17.5,9.9,68.2,0.2,100,8.33,rain,36.4,22.3,15.2,1017.8,60.3,9.3,163.7,14.1,6,0.25,"Rain, Partially cloudy",4,0,2018,0
2018-04-24,24.4,16.6,20.2,24.4,16.6,20.2,9.5,54.3,0.567,100,4.17,rain,46.8,31.7,0.0,1015.0,85.1,10.0,88.9,7.7,4,0.29,"Rain, Partially cloudy",4,1,2018,0
2018-04-25,21.0,12.4,16.8,21.0,12.4,16.8,13.4,81.8,0.0,0,0.0,none,32.0,18.4,200.2,1015.8,91.5,10.0,122.5,10.6,5,0.32,Overcast,4,2,2018,0
2018-04-26,17.1,8.9,13.4,17.1,8.5,13.3,9.2,77.4,0.0,0,0.0,none,38.9,15.2,238.3,1019.9,59.2,10.0,83.7,7.3,4,0.36,Partially cloudy,4,3,2018,0
2018-04-27,17.6,7.5,12.7,17.6,7.5,12.7,9.0,80.3,0.0,0,0.0,none,35.3,16.6,172.3,1025.9,68.7,9.9,125.6,10.9,5,0.39,Partially cloudy,4,4,2018,0
2018-04-28,18.7,5.4,12.1,18.7,5.4,12.1,9.3,84.7,0.0,0,0.0,none,28.8,18.4,191.1,1026.8,50.8,10.0,147.6,12.6,6,0.43,Partially cloudy,4,5,2018,0
2018-04-29,18.1,8.4,13.9,18.1,8.4,13.9,10.4,80.3,0.113,100,4.17,rain,33.1,16.6,186.8,1028.1,73.6,10.0,97.3,8.2,5,0.47,"Rain, Partially cloudy",4,6,2018,0
2018-04-30,20.1,7.8,12.5,20.1,7.8,12.5,7.9,77.1,0.0,0,0.0,none,16.9,13.0,313.5,1027.8,32.8,10.0,138.5,12.1,6,0.5,Partially cloudy,4,0,2018,0
2018-05-01,23.1,3.6,13.2,23.1,2.4,12.9,3.1,57.4,0.087,100,4.17,rain,38.9,24.1,5.0,1023.7,19.5,10.0,159.8,13.8,6,0.53,Rain,5,1,2018,0
2018-05-02,23.1,12.0,17.2,23.1,12.0,17.2,4.1,43.2,0.0,0,0.0,none,38.2,24.1,8.6,1016.0,59.9,10.0,106.6,9.1,4,0.57,Partially cloudy,5,2,2018,0
2018-05-03,24.5,12.2,18.7,24.5,12.2,18.7,5.1,44.6,0.0,0,0.0,none,69.8,38.3,359.9,1009.7,51.1,10.0,94.8,8.1,4,0.6,Partially cloudy,5,3,2018,0
2018-05-04,16.1,11.3,13.1,16.1,11.3,13.1,8.9,76.9,2.101,100,12.5,rain,67.7,35.3,311.3,1013.2,72.7,10.0,110.9,9.5,5,0.63,"Rain, Partially cloudy",5,4,2018,0
2018-05-05,21.1,10.2,14.3,21.1,10.2,14.3,8.1,67.7,0.087,100,4.17,rain,36.4,27.7,329.4,1026.1,61.8,10.0,84.7,7.4,3,0.66,"Rain, Partially cloudy",5,5,2018,0
2018-05-06,21.1,7.4,13.7,21.1,5.5,13.3,8.6,74.6,0.087,100,4.17,rain,24.5,16.6,353.3,1028.9,39.2,10.0,126.1,10.9,5,0.7,"Rain, Partially cloudy",5,6,2018,0
2018-05-07,19.1,8.6,14.9,19.1,6.6,14.6,6.4,59.7,0.087,100,4.17,rain,62.6,37.1,355.7,1018.8,55.6,10.0,95.5,8.2,4,0.73,"Rain, Partially cloudy",5,0,2018,0
2018-05-08,18.1,7.9,13.9,18.1,7.0,13.8,8.8,74.0,0.113,100,4.17,rain,25.6,16.6,268.1,1020.8,60.3,10.0,72.7,6.3,3,0.75,"Rain, Partially cloudy",5,1,2018,0
2018-05-09,17.1,5.6,12.7,17.1,4.4,12.1,6.5,69.7,0.0,0,0.0,none,43.6,29.5,345.1,1016.9,46.0,10.0,116.6,10.2,5,0.79,Partially cloudy,5,2,2018,0
2018-05-10,12.1,6.4,9.0,12.1,4.2,7.3,5.9,81.7,13.857,100,12.5,rain,49.7,25.9,283.2,1010.1,70.1,10.0,118.4,10.2,5,0.82,"Rain, Partially cloudy",5,3,2018,0
2018-05-11,14.1,6.7,10.8,14.1,4.3,9.7,10.2,96.5,15.433,100,12.5,rain,78.8,48.2,214.0,1011.3,96.8,8.2,25.8,2.0,1,0.86,"Rain, Overcast",5,4,2018,0
2018-05-12,16.0,10.4,13.5,16.0,10.4,13.5,10.8,84.2,0.827,100,8.33,rain,58.3,37.1,183.1,1022.5,86.6,10.0,85.1,7.4,4,0.89,"Rain, Partially cloudy",5,5,2018,0
2018-05-13,16.3,8.6,12.9,16.3,7.9,12.8,10.9,88.6,0.773,100,4.17,rain,39.2,22.3,194.3,1028.0,81.1,9.9,75.3,6.5,3,0.92,"Rain, Partially cloudy",5,6,2018,0
2018-05-14,14.7,5.1,9.7,14.7,4.6,9.3,8.5,92.9,0.2,100,8.33,rain,20.2,11.2,267.0,1027.5,61.4,8.5,91.5,7.9,4,0.95,"Rain, Partially cloudy",5,0,2018,0
2018-05-15,14.1,6.1,10.9,14.1,6.1,10.6,8.8,88.0,0.886,100,8.33,rain,41.8,23.1,218.0,1026.8,86.0,9.8,43.3,3.7,2,0.0,"Rain, Partially cloudy",5,1,2018,0
2018-05-16,13.3,6.9,10.0,13.3,4.6,9.3,7.1,84.1,0.113,100,4.17,rain,34.6,20.5,245.5,1030.1,88.4,10.0,69.9,6.0,3,0.02,"Rain, Partially cloudy",5,2,2018,0
